clase(init+radio+pop),dataset,hyper_volume
cmdscalePca+0.3+100,glass,3.71925324033576
cmdscalePca+0.3+100,iris,3.67168045457985
cmdscalePca+0.3+100,diabetes,3.62477158205516
cmdscaleMean+0.3+100,glass,3.80907038762776
cmdscaleMean+0.3+100,iris,3.81167077124302
cmdscaleMean+0.3+100,diabetes,3.78296614767649
cmdscalePca+0.3+100,glass,3.67494271482576
cmdscalePca+0.3+100,iris,3.6192014139919
cmdscalePca+0.3+100,diabetes,3.66717443349458
cmdscaleMean+0.3+100,glass,3.80988047736405
cmdscaleMean+0.3+100,iris,3.81544280069138
cmdscaleMean+0.3+100,diabetes,3.78182667256776
cmdscalePca+0.3+100,glass,3.71327920431439
cmdscalePca+0.3+100,iris,3.69040511834047
cmdscalePca+0.3+100,diabetes,3.65686767891623
cmdscaleMean+0.3+100,glass,3.81088460125166
cmdscaleMean+0.3+100,iris,3.81403241229475
cmdscaleMean+0.3+100,diabetes,3.78523757524982
cmdscalePca+0.3+100,glass,3.67988233367738
cmdscalePca+0.3+100,iris,3.71607427146956
cmdscalePca+0.3+100,diabetes,3.60386121047559
cmdscaleMean+0.3+100,glass,3.80688717258628
cmdscaleMean+0.3+100,iris,3.81203498709721
cmdscaleMean+0.3+100,diabetes,3.78764729536065
cmdscalePca+0.3+100,glass,3.63657090157116
cmdscalePca+0.3+100,iris,3.63689451993381
cmdscalePca+0.3+100,diabetes,3.63615247960888
cmdscaleMean+0.4+100,glass,3.8157495282239
cmdscaleMean+0.4+100,iris,3.81602957793063
cmdscaleMean+0.4+100,diabetes,3.78105387464669
cmdscalePca+0.4+100,glass,3.59912193790925
cmdscalePca+0.4+100,iris,3.63364771448064
cmdscalePca+0.4+100,diabetes,3.64228325161334
cmdscaleMean+0.4+100,glass,3.81081272450241
cmdscaleMean+0.4+100,iris,3.80987633309826
cmdscaleMean+0.4+100,diabetes,3.78658875901345
cmdscalePca+0.4+100,glass,3.68265034653199
cmdscalePca+0.4+100,iris,3.54910987497654
cmdscalePca+0.4+100,diabetes,3.65431608328453
cmdscaleMean+0.4+100,glass,3.81177824040685
cmdscaleMean+0.4+100,iris,3.81447086726181
cmdscaleMean+0.4+100,diabetes,3.78578514474626
cmdscalePca+0.4+100,glass,3.64424402201407
cmdscalePca+0.4+100,iris,3.6491813130978
cmdscalePca+0.4+100,diabetes,3.66775101862453
cmdscaleMean+0.4+100,glass,3.81899508516599
cmdscaleMean+0.4+100,iris,3.81298170279217
cmdscaleMean+0.4+100,diabetes,3.78962103314386
cmdscalePca+0.4+100,glass,3.71381048834207
cmdscalePca+0.4+100,iris,3.71532603517184
cmdscalePca+0.4+100,diabetes,3.6344849601299
cmdscaleMean+0.4+100,glass,3.81672075326157
cmdscaleMean+0.4+100,iris,3.81096920519491
cmdscaleMean+0.4+100,diabetes,3.78335891109199
cmdscalePca+0.4+100,glass,3.6839189648083
cmdscalePca+0.4+100,iris,3.70233009361002
cmdscalePca+0.4+100,diabetes,3.65662344810138
cmdscaleMean+0.4+100,glass,3.8204393098454
cmdscaleMean+0.4+100,iris,3.81595518822207
cmdscaleMean+0.4+100,diabetes,3.78665356251142
cmdscalePca+0.4+100,glass,3.71635444607198
cmdscalePca+0.4+100,iris,3.44165420300928
cmdscalePca+0.4+100,diabetes,3.64810678992318
cmdscaleMean+0.4+100,glass,3.80609976731621
cmdscaleMean+0.4+100,iris,3.8156240814691
cmdscaleMean+0.4+100,diabetes,3.78653085032763
cmdscalePca+0.4+100,glass,3.7073740794249
cmdscalePca+0.4+100,iris,3.6343369603355
cmdscalePca+0.4+100,diabetes,3.66729739992897
cmdscaleMean+0.4+100,glass,3.81288190496166
cmdscaleMean+0.4+100,iris,3.81481696039261
cmdscaleMean+0.4+100,diabetes,3.78574567386429
cmdscalePca+0.4+100,glass,3.71686096055996
cmdscalePca+0.4+100,iris,3.6798557590314
cmdscalePca+0.4+100,diabetes,3.64521996762707
cmdscaleMean+0.4+100,glass,3.81621262338134
cmdscaleMean+0.4+100,iris,3.81368984806799
cmdscaleMean+0.4+100,diabetes,3.78959711795229
cmdscalePca+0.4+100,glass,3.65417943919787
cmdscalePca+0.4+100,iris,3.6785103310584
cmdscalePca+0.4+100,diabetes,3.65090532641747
cmdscaleMean+0.4+100,glass,3.81800264237882
cmdscaleMean+0.4+100,iris,3.81419540677548
cmdscaleMean+0.4+100,diabetes,3.78822871691061
cmdscalePca+0.4+100,glass,3.65366616446878
cmdscalePca+0.4+100,iris,3.68335891691376
cmdscalePca+0.4+100,diabetes,3.63512928180648
cmdscaleMean+0.4+100,glass,3.81415515640516
cmdscaleMean+0.4+100,iris,3.81356399446391
cmdscaleMean+0.4+100,diabetes,3.78652531944329
cmdscalePca+0.4+100,glass,3.65780119846644
cmdscalePca+0.4+100,iris,3.63807487319883
cmdscalePca+0.4+100,diabetes,3.64926193641004
cmdscaleMean+0.5+100,glass,3.81065537068247
cmdscaleMean+0.5+100,iris,3.81650812390484
cmdscaleMean+0.5+100,diabetes,3.78775722857851
cmdscalePca+0.5+100,glass,3.67671891830134
cmdscalePca+0.5+100,iris,3.7154812659776
cmdscalePca+0.5+100,diabetes,3.65845499381829
cmdscaleMean+0.5+100,glass,3.81459500177363
cmdscaleMean+0.5+100,iris,3.81437827447335
cmdscaleMean+0.5+100,diabetes,3.78686814256385
cmdscalePca+0.5+100,glass,3.72836346302832
cmdscalePca+0.5+100,iris,3.48964159696735
cmdscalePca+0.5+100,diabetes,3.64866358406772
cmdscaleMean+0.5+100,glass,3.81767980784693
cmdscaleMean+0.5+100,iris,3.81600667761685
cmdscaleMean+0.5+100,diabetes,3.78946423601779
cmdscalePca+0.5+100,glass,3.69844122839716
cmdscalePca+0.5+100,iris,3.42721748574074
cmdscalePca+0.5+100,diabetes,3.63554096271402
cmdscaleMean+0.5+100,glass,3.81799079858409
cmdscaleMean+0.5+100,iris,3.81386598531929
cmdscaleMean+0.5+100,diabetes,3.79011448003734
cmdscalePca+0.5+100,glass,3.68644331602273
cmdscalePca+0.5+100,iris,3.67230012142327
cmdscalePca+0.5+100,diabetes,3.60962197390416
cmdscaleMean+0.5+100,glass,3.81345582470686
cmdscaleMean+0.5+100,iris,3.81646698368855
cmdscaleMean+0.5+100,diabetes,3.78907417981158
cmdscalePca+0.5+100,glass,3.64186610910706
cmdscalePca+0.5+100,iris,3.44057637423143
cmdscalePca+0.5+100,diabetes,3.6740288519005
cmdscaleMean+0.5+100,glass,3.81689165357545
cmdscaleMean+0.5+100,iris,3.81727689661289
cmdscaleMean+0.5+100,diabetes,3.78793513830017
cmdscalePca+0.5+100,glass,3.64714559588575
cmdscalePca+0.5+100,iris,3.67708846729321
cmdscalePca+0.5+100,diabetes,3.67213291992981
cmdscaleMean+0.5+100,glass,3.81728099160899
cmdscaleMean+0.5+100,iris,3.81504940806583
cmdscaleMean+0.5+100,diabetes,3.78649940312709
cmdscalePca+0.5+100,glass,3.66830896342582
cmdscalePca+0.5+100,iris,3.68217938179677
cmdscalePca+0.5+100,diabetes,3.63714013955653
cmdscaleMean+0.5+100,glass,3.81492866597999
cmdscaleMean+0.5+100,iris,3.81542892509097
cmdscaleMean+0.5+100,diabetes,3.78540598432749
cmdscalePca+0.5+100,glass,3.71870522891697
cmdscalePca+0.5+100,iris,3.69040300557779
cmdscalePca+0.5+100,diabetes,3.64390525956356
cmdscaleMean+0.5+100,glass,3.82036370337666
cmdscaleMean+0.5+100,iris,3.81361151914837
cmdscaleMean+0.5+100,diabetes,3.78484007962
cmdscalePca+0.5+100,glass,3.70383697515181
cmdscalePca+0.5+100,iris,3.70479971097647
cmdscalePca+0.5+100,diabetes,3.65036054000255
cmdscaleMean+0.5+100,glass,3.82011457727815
cmdscaleMean+0.5+100,iris,3.81695257446907
cmdscaleMean+0.5+100,diabetes,3.78465924344379
cmdscalePca+0.5+100,glass,3.70800371712139
cmdscalePca+0.5+100,iris,3.69787311129546
cmdscalePca+0.5+100,diabetes,3.63944814401066
cmdscaleMean+0.5+100,glass,3.82194368208951
cmdscaleMean+0.5+100,iris,3.81473488400541
cmdscaleMean+0.5+100,diabetes,3.79225475858744
cmdscalePca+0.5+100,glass,3.70566009862022
cmdscalePca+0.5+100,iris,3.50781085955975
cmdscalePca+0.5+100,diabetes,3.6312444034464
cmdscaleMean+0.6+100,glass,3.81867071198655
cmdscaleMean+0.6+100,iris,3.8145479109358
cmdscaleMean+0.6+100,diabetes,3.78551337798524
cmdscalePca+0.6+100,glass,3.71169754972616
cmdscalePca+0.6+100,iris,3.71260668589716
cmdscalePca+0.6+100,diabetes,3.64049214192012
cmdscaleMean+0.6+100,glass,3.81963960478284
cmdscaleMean+0.6+100,iris,3.81569302426584
cmdscaleMean+0.6+100,diabetes,3.79000399844638
cmdscalePca+0.6+100,glass,3.67174330343706
cmdscalePca+0.6+100,iris,3.74215180528586
cmdscalePca+0.6+100,diabetes,3.64665788453931
cmdscaleMean+0.6+100,glass,3.82220373278597
cmdscaleMean+0.6+100,iris,3.81626011628587
cmdscaleMean+0.6+100,diabetes,3.79067842540051
cmdscalePca+0.6+100,glass,3.73602862049762
cmdscalePca+0.6+100,iris,3.71546936279022
cmdscalePca+0.6+100,diabetes,3.64464032652225
cmdscaleMean+0.6+100,glass,3.8196456074874
cmdscaleMean+0.6+100,iris,3.81643917127883
cmdscaleMean+0.6+100,diabetes,3.78646008087968
cmdscalePca+0.6+100,glass,3.69622065230866
cmdscalePca+0.6+100,iris,3.69465573368634
cmdscalePca+0.6+100,diabetes,3.62559374083783
cmdscaleMean+0.6+100,glass,3.81876985162989
cmdscaleMean+0.6+100,iris,3.8154147513075
cmdscaleMean+0.6+100,diabetes,3.78729756413108
cmdscalePca+0.6+100,glass,3.73128070784134
cmdscalePca+0.6+100,iris,3.56046129917065
cmdscalePca+0.6+100,diabetes,3.62895076920631
cmdscaleMean+0.6+100,glass,3.82583682261592
cmdscaleMean+0.6+100,iris,3.81487767297244
cmdscaleMean+0.6+100,diabetes,3.78688621669675
cmdscalePca+0.6+100,glass,3.69310889754603
cmdscalePca+0.6+100,iris,3.63271151197433
cmdscalePca+0.6+100,diabetes,3.63993466992543
cmdscaleMean+0.6+100,glass,3.81923518627393
cmdscaleMean+0.6+100,iris,3.81570536181057
cmdscaleMean+0.6+100,diabetes,3.78973089649408
cmdscalePca+0.6+100,glass,3.7407410769494
cmdscalePca+0.6+100,iris,3.69319872015825
cmdscalePca+0.6+100,diabetes,3.62391397559804
cmdscaleMean+0.6+100,glass,3.82676339751208
cmdscaleMean+0.6+100,iris,3.81547485842551
cmdscaleMean+0.6+100,diabetes,3.78588240454207
cmdscalePca+0.6+100,glass,3.68518850284959
cmdscalePca+0.6+100,iris,3.67270781428678
cmdscalePca+0.6+100,diabetes,3.6374136846667
cmdscaleMean+0.6+100,glass,3.81846760235868
cmdscaleMean+0.6+100,iris,3.8145380140825
cmdscaleMean+0.6+100,diabetes,3.78985691476861
cmdscalePca+0.6+100,glass,3.75224453951612
cmdscalePca+0.6+100,iris,3.66445525350945
cmdscalePca+0.6+100,diabetes,3.61646488510301
cmdscaleMean+0.6+100,glass,3.81632237132699
cmdscaleMean+0.6+100,iris,3.81384403307665
cmdscaleMean+0.6+100,diabetes,3.78626971421664
cmdscalePca+0.6+100,glass,3.68714571030508
cmdscalePca+0.6+100,iris,3.63885068541867
cmdscalePca+0.6+100,diabetes,3.65215031155253
cmdscaleMean+0.6+100,glass,3.82895018922411
cmdscaleMean+0.6+100,iris,3.81442821808143
cmdscaleMean+0.6+100,diabetes,3.78889381798902
cmdscalePca+0.6+100,glass,3.67844318791347
cmdscalePca+0.6+100,iris,3.48553348840023
cmdscalePca+0.6+100,diabetes,3.64207400120153
cmdscaleMean+0.7+100,glass,3.82404093837514
cmdscaleMean+0.7+100,iris,3.81296485108656
cmdscaleMean+0.7+100,diabetes,3.78918630206103
cmdscalePca+0.7+100,glass,3.65093235713757
cmdscalePca+0.7+100,iris,3.62759257810895
cmdscalePca+0.7+100,diabetes,3.67988101775301
cmdscaleMean+0.7+100,glass,3.81746150230433
cmdscaleMean+0.7+100,iris,3.81157736122874
cmdscaleMean+0.7+100,diabetes,3.78867127996441
cmdscalePca+0.7+100,glass,3.66459466224459
cmdscalePca+0.7+100,iris,3.46887036801111
cmdscalePca+0.7+100,diabetes,3.64900628191484
cmdscaleMean+0.7+100,glass,3.82288629526043
cmdscaleMean+0.7+100,iris,3.81645705776176
cmdscaleMean+0.7+100,diabetes,3.78794995981959
cmdscalePca+0.7+100,glass,3.63567613083126
cmdscalePca+0.7+100,iris,3.67622429703275
cmdscalePca+0.7+100,diabetes,3.64210695764114
cmdscaleMean+0.7+100,glass,3.82234888676778
cmdscaleMean+0.7+100,iris,3.81358213588314
cmdscaleMean+0.7+100,diabetes,3.78687106571512
cmdscalePca+0.7+100,glass,3.65371560141325
cmdscalePca+0.7+100,iris,3.68042784933117
cmdscalePca+0.7+100,diabetes,3.65118303027418
cmdscaleMean+0.7+100,glass,3.82855952002218
cmdscaleMean+0.7+100,iris,3.81530779410349
cmdscaleMean+0.7+100,diabetes,3.7908340409894
cmdscalePca+0.7+100,glass,3.69206555055419
cmdscalePca+0.7+100,iris,3.50926672500156
cmdscalePca+0.7+100,diabetes,3.63618668828374
cmdscaleMean+0.7+100,glass,3.82468911736786
cmdscaleMean+0.7+100,iris,3.8167712207689
cmdscaleMean+0.7+100,diabetes,3.78739812199187
cmdscalePca+0.7+100,glass,3.72387085091666
cmdscalePca+0.7+100,iris,3.63869745872167
cmdscalePca+0.7+100,diabetes,3.62818964828895
cmdscaleMean+0.7+100,glass,3.81311074768654
cmdscaleMean+0.7+100,iris,3.81525768341873
cmdscaleMean+0.7+100,diabetes,3.78813646596255
cmdscalePca+0.7+100,glass,3.68791766420503
cmdscalePca+0.7+100,iris,3.66781508578846
cmdscalePca+0.7+100,diabetes,3.64269013237064
cmdscaleMean+0.7+100,glass,3.82439564756463
cmdscaleMean+0.7+100,iris,3.81149970889799
cmdscaleMean+0.7+100,diabetes,3.78492231195581
cmdscalePca+0.7+100,glass,3.70452816060902
cmdscalePca+0.7+100,iris,3.62597453468907
cmdscalePca+0.7+100,diabetes,3.64945184154376
cmdscaleMean+0.7+100,glass,3.81966445977621
cmdscaleMean+0.7+100,iris,3.81488361027646
cmdscaleMean+0.7+100,diabetes,3.78785537360902
cmdscalePca+0.7+100,glass,3.70039754467221
cmdscalePca+0.7+100,iris,3.71572404142521
cmdscalePca+0.7+100,diabetes,3.63792082347988
cmdscaleMean+0.7+100,glass,3.8282230296931
cmdscaleMean+0.7+100,iris,3.81674065055673
cmdscaleMean+0.7+100,diabetes,3.78529147526048
cmdscalePca+0.7+100,glass,3.66109195744105
cmdscalePca+0.7+100,iris,3.7136580177133
cmdscalePca+0.7+100,diabetes,3.64819316813052
cmdscaleMean+0.7+100,glass,3.82584118473069
cmdscaleMean+0.7+100,iris,3.81534380042019
cmdscaleMean+0.7+100,diabetes,3.78982240815864
cmdscalePca+0.7+100,glass,3.69374835046257
cmdscalePca+0.7+100,iris,3.64327873403636
cmdscalePca+0.7+100,diabetes,3.62061302566651
cmdscaleMean+0.8+100,glass,3.82143345617513
cmdscaleMean+0.8+100,iris,3.8148894542272
cmdscaleMean+0.8+100,diabetes,3.78770142278193
cmdscalePca+0.8+100,glass,3.68689833586908
cmdscalePca+0.8+100,iris,3.68188377885932
cmdscalePca+0.8+100,diabetes,3.61272700342893
cmdscaleMean+0.8+100,glass,3.82037509163064
cmdscaleMean+0.8+100,iris,3.81334638530377
cmdscaleMean+0.8+100,diabetes,3.78611258213361
cmdscalePca+0.8+100,glass,3.73536776123449
cmdscalePca+0.8+100,iris,3.69924039572754
cmdscalePca+0.8+100,diabetes,3.66914840282647
cmdscaleMean+0.8+100,glass,3.82997778566094
cmdscaleMean+0.8+100,iris,3.81879384819687
cmdscaleMean+0.8+100,diabetes,3.7880760278868
cmdscalePca+0.8+100,glass,3.72922495937715
cmdscalePca+0.8+100,iris,3.69433366592259
cmdscalePca+0.8+100,diabetes,3.64253538274629
cmdscaleMean+0.8+100,glass,3.81880591841212
cmdscaleMean+0.8+100,iris,3.81249937437541
cmdscaleMean+0.8+100,diabetes,3.78100291053078
cmdscalePca+0.8+100,glass,3.72267015755509
cmdscalePca+0.8+100,iris,3.47703753966547
cmdscalePca+0.8+100,diabetes,3.63046573370024
cmdscaleMean+0.8+100,glass,3.82022462322107
cmdscaleMean+0.8+100,iris,3.8159576334226
cmdscaleMean+0.8+100,diabetes,3.78663098869729
cmdscalePca+0.8+100,glass,3.68159862921357
cmdscalePca+0.8+100,iris,3.62423110178398
cmdscalePca+0.8+100,diabetes,3.63103640155574
cmdscaleMean+0.8+100,glass,3.82078774471462
cmdscaleMean+0.8+100,iris,3.8169927295181
cmdscaleMean+0.8+100,diabetes,3.78894592696671
cmdscalePca+0.8+100,glass,3.657072131068
cmdscalePca+0.8+100,iris,3.67090833647894
cmdscalePca+0.8+100,diabetes,3.64554622043654
cmdscaleMean+0.8+100,glass,3.82219655635479
cmdscaleMean+0.8+100,iris,3.81485587687868
cmdscaleMean+0.8+100,diabetes,3.78436911410527
cmdscalePca+0.8+100,glass,3.63919656132693
cmdscalePca+0.8+100,iris,3.66634175130078
cmdscalePca+0.8+100,diabetes,3.6421919647708
cmdscaleMean+0.8+100,glass,3.82503557401685
cmdscaleMean+0.8+100,iris,3.81387376477507
cmdscaleMean+0.8+100,diabetes,3.78729619782047
cmdscalePca+0.8+100,glass,3.71686358545074
cmdscalePca+0.8+100,iris,3.64870342149849
cmdscalePca+0.8+100,diabetes,3.64389555617471
cmdscaleMean+0.8+100,glass,3.82125507662277
cmdscaleMean+0.8+100,iris,3.81415238196192
cmdscaleMean+0.8+100,diabetes,3.78592230585606
cmdscalePca+0.8+100,glass,3.71261972931467
cmdscalePca+0.8+100,iris,3.67940866527911
cmdscalePca+0.8+100,diabetes,3.67664263723405
cmdscaleMean+0.8+100,glass,3.81760969887971
cmdscaleMean+0.8+100,iris,3.8134398058958
cmdscaleMean+0.8+100,diabetes,3.78692419773521
cmdscalePca+0.8+100,glass,3.67852850163046
cmdscalePca+0.8+100,iris,3.64111896494622
cmdscalePca+0.8+100,diabetes,3.67331505634694
cmdscaleMean+0.8+100,glass,3.81984591984735
cmdscaleMean+0.8+100,iris,3.81492581730624
cmdscaleMean+0.8+100,diabetes,3.7884087191087
cmdscalePca+0.8+100,glass,3.66319643561594
cmdscalePca+0.8+100,iris,3.59996821177887
cmdscalePca+0.8+100,diabetes,3.61772252979878
cmdscaleMean+0.9+100,glass,3.81639371259358
cmdscaleMean+0.9+100,iris,3.81372745222758
cmdscaleMean+0.9+100,diabetes,3.78516593164797
cmdscalePca+0.9+100,glass,3.69207318007849
cmdscalePca+0.9+100,iris,3.66620123922372
cmdscalePca+0.9+100,diabetes,3.64851778379335
cmdscaleMean+0.9+100,glass,3.81886944050815
cmdscaleMean+0.9+100,iris,3.81437856773069
cmdscaleMean+0.9+100,diabetes,3.78431608301619
cmdscalePca+0.9+100,glass,3.66174742957353
cmdscalePca+0.9+100,iris,3.65840195896705
cmdscalePca+0.9+100,diabetes,3.60414534101171
cmdscaleMean+0.9+100,glass,3.81998452201394
cmdscaleMean+0.9+100,iris,3.81259082117618
cmdscaleMean+0.9+100,diabetes,3.78802164916346
cmdscalePca+0.9+100,glass,3.71338667843588
cmdscalePca+0.9+100,iris,3.67336550313113
cmdscalePca+0.9+100,diabetes,3.64747521558123
cmdscaleMean+0.9+100,glass,3.81934681601583
cmdscaleMean+0.9+100,iris,3.81656503933417
cmdscaleMean+0.9+100,diabetes,3.78687010857923
cmdscalePca+0.9+100,glass,3.71313372986819
cmdscalePca+0.9+100,iris,3.70791903193119
cmdscalePca+0.9+100,diabetes,3.64920719321652
cmdscaleMean+0.9+100,glass,3.82267531635185
cmdscaleMean+0.9+100,iris,3.81619916074712
cmdscaleMean+0.9+100,diabetes,3.78953152538277
cmdscalePca+0.9+100,glass,3.68044024201072
cmdscalePca+0.9+100,iris,3.54475827446437
cmdscalePca+0.9+100,diabetes,3.63054578186387
cmdscaleMean+0.9+100,glass,3.82375975554586
cmdscaleMean+0.9+100,iris,3.81525004175297
cmdscaleMean+0.9+100,diabetes,3.78303301247674
cmdscalePca+0.9+100,glass,3.70466196831567
cmdscalePca+0.9+100,iris,3.66185267537115
cmdscalePca+0.9+100,diabetes,3.6645216607946
cmdscaleMean+0.9+100,glass,3.82272718353255
cmdscaleMean+0.9+100,iris,3.80939796310326
cmdscaleMean+0.9+100,diabetes,3.78630139039064
cmdscalePca+0.9+100,glass,3.7294091846793
cmdscalePca+0.9+100,iris,3.64907988290482
cmdscalePca+0.9+100,diabetes,3.64796582731522
cmdscaleMean+0.9+100,glass,3.8155161201916
cmdscaleMean+0.9+100,iris,3.81339233132268
cmdscaleMean+0.9+100,diabetes,3.78594904334899
cmdscalePca+0.9+100,glass,3.65877541535634
cmdscalePca+0.9+100,iris,3.6638727310118
cmdscalePca+0.9+100,diabetes,3.67406917292696
cmdscaleMean+0.9+100,glass,3.81841419976911
cmdscaleMean+0.9+100,iris,3.81456443425872
cmdscaleMean+0.9+100,diabetes,3.78788270099304
cmdscalePca+0.9+100,glass,3.61992898655246
cmdscalePca+0.9+100,iris,3.5660238074204
cmdscalePca+0.9+100,diabetes,3.59956677635774
cmdscaleMean+0.9+100,glass,3.81698936788223
cmdscaleMean+0.9+100,iris,3.81319278878746
cmdscaleMean+0.9+100,diabetes,3.78371954717183
cmdscalePca+0.9+100,glass,3.60314433371843
cmdscalePca+0.9+100,iris,3.65680937869526
cmdscalePca+0.9+100,diabetes,3.66044705579578
cmdscaleMean+0.9+100,glass,3.83260731185292
cmdscaleMean+0.9+100,iris,3.81332041382927
cmdscaleMean+0.9+100,diabetes,3.78640828752125
cmdscalePca+0.9+100,glass,3.64540492284148
cmdscalePca+0.9+100,iris,3.68616445021472
cmdscalePca+0.9+100,diabetes,3.66153521228119
cmdscaleMean+1+100,glass,3.81239868128325
cmdscaleMean+1+100,iris,3.81448186591529
cmdscaleMean+1+100,diabetes,3.78435304103628
cmdscalePca+1+100,glass,3.72780297856713
cmdscalePca+1+100,iris,3.69735775909353
cmdscalePca+1+100,diabetes,3.57830594116039
cmdscaleMean+1+100,glass,3.81631909697818
cmdscaleMean+1+100,iris,3.81519228976989
cmdscaleMean+1+100,diabetes,3.78425800234211
cmdscalePca+1+100,glass,3.69813497926786
cmdscalePca+1+100,iris,3.69831044073049
cmdscalePca+1+100,diabetes,3.66147773334347
cmdscaleMean+1+100,glass,3.82507294716547
cmdscaleMean+1+100,iris,3.81558513288755
cmdscaleMean+1+100,diabetes,3.78766354213877
cmdscalePca+1+100,glass,3.7209499912099
cmdscalePca+1+100,iris,3.62999155801262
cmdscalePca+1+100,diabetes,3.66490346651961
cmdscaleMean+1+100,glass,3.81581124033369
cmdscaleMean+1+100,iris,3.81387950171281
cmdscaleMean+1+100,diabetes,3.78268542693236
cmdscalePca+1+100,glass,3.57892702957366
cmdscalePca+1+100,iris,3.71352713710678
cmdscalePca+1+100,diabetes,3.65953992726766
cmdscaleMean+1+100,glass,3.81927336045372
cmdscaleMean+1+100,iris,3.81373257358469
cmdscaleMean+1+100,diabetes,3.78561003529172
cmdscalePca+1+100,glass,3.69649841493813
cmdscalePca+1+100,iris,3.6918415972731
cmdscalePca+1+100,diabetes,3.66063794048307
cmdscaleMean+1+100,glass,3.81697087797335
cmdscaleMean+1+100,iris,3.81223398275422
cmdscaleMean+1+100,diabetes,3.78724942464881
cmdscalePca+1+100,glass,3.72345326856347
cmdscalePca+1+100,iris,3.58561187516505
cmdscalePca+1+100,diabetes,3.63342602812844
cmdscaleMean+1+100,glass,3.81947796417434
cmdscaleMean+1+100,iris,3.81438216428875
cmdscaleMean+1+100,diabetes,3.7868244537461
cmdscalePca+1+100,glass,3.65008792904242
cmdscalePca+1+100,iris,3.68342950334644
cmdscalePca+1+100,diabetes,3.67360128337955
cmdscaleMean+1+100,glass,3.81899677815711
cmdscaleMean+1+100,iris,3.81301111942783
cmdscaleMean+1+100,diabetes,3.7876372553662
cmdscalePca+1+100,glass,3.63446025366441
cmdscalePca+1+100,iris,3.69061248454652
cmdscalePca+1+100,diabetes,3.64782660602431
cmdscaleMean+1+100,glass,3.82288333920133
cmdscaleMean+1+100,iris,3.81138990022737
cmdscaleMean+1+100,diabetes,3.78351228059518
cmdscalePca+1+100,glass,3.692658527695
cmdscalePca+1+100,iris,3.66237283662724
cmdscalePca+1+100,diabetes,3.62598504953706
cmdscaleMean+1+100,glass,3.82116834685427
cmdscaleMean+1+100,iris,3.80767499389202
cmdscaleMean+1+100,diabetes,3.78571606442066
cmdscalePca+1+100,glass,3.74251274171442
cmdscalePca+1+100,iris,3.6737336303049
cmdscalePca+1+100,diabetes,3.63909889382172
cmdscaleMean+1+100,glass,3.81852623944488
cmdscaleMean+1+100,iris,3.81346942307327
cmdscaleMean+1+100,diabetes,3.78722858740393
cmdscalePca+1+100,glass,3.66778038763183
cmdscalePca+1+100,iris,3.70374845064522
cmdscalePca+1+100,diabetes,3.63209483264463
